county_name,county_pop2000,statename,stateabbrv,racial_segregation,inequality,poverty_rate,top_1per_income_share,frac_middleclass,unemp_rate,pop_change_80_2000,migration_inflow,migration_outflow,mean_household_income,median_house_value,percent_college_degree,crime_rate
Logan,31183,Illinois,IL,0.1991441,0.264824,0.0807712,0.0446,0.63622,0.0446435,-0.0194642,0.018439534,0.021037104,30281.67,100908.1,14.2,
McDonough,32913,Illinois,IL,0.1058926,0.3821613,0.1978354,0.12087,0.619,0.0461631,-0.121547,0.014614286,0.015100416,25994.92,81579.6,26.9,
McHenry,260077,Illinois,IL,0.0612382,0.2679724,0.0365825,0.09476,0.43914,0.0466233,0.7585009,0.054818381,0.038300196,48750.82,224077.3,27.7,
McLean,150433,Illinois,IL,0.0746455,0.3451157,0.0971366,0.10643,0.4788,0.0337406,0.262562,0.027673449,0.02822519,37902.75,153028.4,36.2,
Macon,114706,Illinois,IL,0.2097695,0.4350353,0.1288894,0.12447,0.52643,0.0628684,-0.1268811,0.014890241,0.017618956,37942.01,93043.4,16.9,
Macoupin,49019,Illinois,IL,0.0455592,0.2993304,0.0941816,0.04896,0.60735,0.0537408,-0.0073911,0.028478753,0.02819315,33655.78,88911.1,11.8,
Madison,258941,Illinois,IL,0.2011992,0.3869732,0.097897,0.13368,0.54545,0.0501602,0.0454195,0.027098837,0.026226052,38288.05,102907.6,19.2,
Marion,41691,Illinois,IL,0.1454111,0.3671269,0.1126674,0.09931,0.6218,0.0856858,-0.0420927,0.014343623,0.01813341,33731.11,71582.1,12.1,
Marshall,13180,Illinois,IL,0.0194665,0.2382275,0.055521,0.03025,0.6431,0.0498478,-0.0897161,0.029210926,0.029590288,37024.83,101174.7,14.5,
Mason,16038,Illinois,IL,0.0076582,0.3302775,0.0967089,0.08425,0.59704,0.0640658,-0.1772009,0.024691358,0.029180696,33622.17,81579.6,11.2,
Massac,15161,Illinois,IL,0.0168298,0.3882607,0.1349255,0.08293,0.53109,0.0548517,0.0114076,0.01484071,0.018138645,30632.04,84378.9,10.7,
Menard,12486,Illinois,IL,0.0060675,0.3099646,0.0823692,0.07454,0.56719,0.0413872,0.0671795,0.030834535,0.031555342,40587.65,124768.8,20.5,
Mercer,16957,Illinois,IL,0.0175565,0.2632468,0.0783513,0.04732,0.65538,0.0566384,-0.1207612,0.030429911,0.032788819,35531.64,91310.5,12.6,
Monroe,27619,Illinois,IL,0.0033613,0.2196539,0.0336434,0.05161,0.53983,0.0385057,0.3729184,0.044244904,0.030015569,43075.25,167291.5,20.4,
Montgomery,30652,Illinois,IL,0.2396809,0.3038741,0.1339576,0.07159,0.64531,0.0637715,-0.0326327,0.019444082,0.020879551,29516.3,73048.4,11.2,
Morgan,36616,Illinois,IL,0.0978933,0.3735875,0.0970351,0.09025,0.59381,0.0465883,-0.0236254,0.017232904,0.01939043,32392.22,101041.4,19.9,
Moultrie,14287,Illinois,IL,0.006669,0.3433559,0.0784498,0.11041,0.63287,0.0477084,-0.0178056,0.032687058,0.032827046,35836.94,97042.4,14.7,
Ogle,51032,Illinois,IL,0.1491317,0.2653486,0.07141,0.04014,0.59246,0.0525473,0.1012992,0.041914877,0.029334535,39131.44,136899.1,17,
Peoria,183433,Illinois,IL,0.2189766,0.4813195,0.1370044,0.12805,0.45277,0.051437,-0.084967,0.026592816,0.029858313,39371.3,114371.4,23.3,0.0108917
Perry,23094,Illinois,IL,0.1161689,0.2795775,0.1316672,0.04025,0.64904,0.0662744,0.0635535,0.021001126,0.019875292,27041.16,73315,10.1,
Piatt,16365,Illinois,IL,0.0096793,0.2548327,0.049615,0.06573,0.63754,0.0393544,-0.013027,0.038252368,0.026886648,40375.65,110105.8,21,
Pike,17384,Illinois,IL,0.1178954,0.3367036,0.1242646,0.06364,0.62277,0.0571861,-0.0800169,0.010699494,0.016566958,30973.07,71982,9.9,
Pope,4413,Illinois,IL,0.030103,0.3495251,0.1819642,0.13649,0.67105,0.0695,0.0020436,0.010650351,0.018808067,29667.86,67449.8,10.5,
Pulaski,7348,Illinois,IL,0.0446448,0.3984746,0.2465057,0.07454,0.50145,0.0791721,-0.1687783,0.012928688,0.026129559,26036.31,44388.9,7.1,
Putnam,6086,Illinois,IL,0.0142568,0.2892155,0.0553719,0.14945,0.59231,0.0586538,0.0001643,0.030726257,0.028754519,38223.3,118770.3,12.1,
Randolph,33893,Illinois,IL,0.2507553,0.3293624,0.1002015,0.10176,0.63183,0.0521907,-0.049338,0.020476205,0.021892426,30116.87,87578.1,8.6,
Richland,16149,Illinois,IL,0.0221653,0.3924428,0.1287774,0.09972,0.62447,0.063144,-0.0817649,0.013808905,0.015914298,32936.92,83312.5,15.2,
Rock Island,149374,Illinois,IL,0.1655155,0.3795848,0.1074219,0.10252,0.5378,0.047527,-0.0999831,0.021924833,0.024763346,37137.73,105173.7,17.1,
St Clair,256082,Illinois,IL,0.391972,0.4740161,0.1450815,0.13139,0.47875,0.0543397,-0.042795,0.035211378,0.031876508,35936.64,103574.1,19.3,
Saline,26733,Illinois,IL,0.093806,0.4260298,0.1422175,0.11202,0.55403,0.0650182,-0.0602854,0.013541316,0.014513897,30009.85,64383.9,12.1,
Sangamon,188951,Illinois,IL,0.2194716,0.4601837,0.0931947,0.19963,0.4845,0.0401004,0.0730426,0.021005446,0.022307371,42926.26,121569.6,28.6,0.0104479
Schuyler,7189,Illinois,IL,0.0146516,0.2629643,0.1010488,0.03057,0.66783,0.0451146,-0.1405858,0.013910141,0.01488385,33645.21,71982,11.7,
Scott,5537,Illinois,IL,0.01418,0.3387653,0.0973516,0.14047,0.67078,0.0518852,-0.0985021,0.027812895,0.022033592,32911.02,77047.4,12.1,
Shelby,22893,Illinois,IL,0.0130922,0.2632971,0.0912444,0.05329,0.69429,0.0565698,-0.0430548,0.026733063,0.025378937,34166.83,88777.8,11.5,
Stark,6332,Illinois,IL,0.0029367,0.2893012,0.0862682,0.05988,0.63121,0.0702422,-0.1430505,0.02432091,0.020530638,33599.14,82379.4,13.4,
Stephenson,48979,Illinois,IL,0.1712006,0.3153689,0.0895064,0.07311,0.58256,0.0592639,-0.0112443,0.02123359,0.020151494,38326.73,108506.2,15.6,
Tazewell,128485,Illinois,IL,0.1015541,0.3139911,0.0625085,0.07389,0.53495,0.0471526,-0.0272036,0.032735339,0.02748959,39774.1,118903.6,18.1,
Union,18293,Illinois,IL,0.0345646,0.3673922,0.16548,0.05978,0.58193,0.0604509,0.0297214,0.016181053,0.013557098,30581.21,79846.7,15.8,
Vermilion,83919,Illinois,IL,0.2423573,0.3858009,0.132804,0.10591,0.59172,0.0676686,-0.1187016,0.01294105,0.015955862,32058.62,74648,12.5,
Wabash,12937,Illinois,IL,0.0097535,0.3281685,0.1412274,0.06015,0.6338,0.0542467,-0.0565886,0.019710907,0.018087656,32252.55,74914.6,12.5,
Warren,18735,Illinois,IL,0.0700422,0.2949392,0.0916257,0.05108,0.63454,0.0478346,-0.146197,0.015532426,0.02247131,31312.95,76780.8,15.8,
Washington,15148,Illinois,IL,0.011511,0.2732309,0.0600296,0.06291,0.65913,0.0425261,-0.0209411,0.025613942,0.03241352,36953.47,99041.9,13.4,
Wayne,17151,Illinois,IL,0.0080483,0.3214837,0.1241865,0.09863,0.675,0.058997,-0.0502796,0.013701825,0.012360795,31100.93,64783.8,10,
White,15371,Illinois,IL,0.0104737,0.3513625,0.1254015,0.06275,0.6031,0.0519969,-0.1395544,0.018216121,0.015483703,31744.34,57452.3,10.4,
Whiteside,60653,Illinois,IL,0.1186939,0.2966227,0.084562,0.07473,0.6431,0.0638235,-0.0805972,0.018630571,0.019685753,37039.84,100908.1,11.3,
Will,502266,Illinois,IL,0.2337199,0.2998713,0.0492381,0.09287,0.45983,0.0502662,0.5480059,0.084023207,0.049501659,45064.53,205681.9,25.5,0.0040555
Williamson,61296,Illinois,IL,0.0496343,0.4149551,0.1458813,0.11449,0.564,0.0580218,0.0841558,0.029594101,0.023019447,33051.25,84378.9,17.2,
Winnebago,278418,Illinois,IL,0.2087162,0.3934263,0.0961943,0.10137,0.5137,0.0600559,0.1097479,0.026352463,0.022520096,39523.83,122502.7,19.4,0.0095432
Woodford,35469,Illinois,IL,0.019474,0.2510404,0.0430813,0.11096,0.52967,0.0366889,0.0644958,0.037131016,0.03002622,42680.85,137165.7,21.1,
Adams,33625,Indiana,IN,0.0565566,0.295543,0.0908101,0.1057,0.69559,0.0484856,0.135251,0.015821561,0.019301115,33806.14,113838.2,10.7,0.0034796
Allen,331849,Indiana,IN,0.2617399,0.4241257,0.0913037,0.14443,0.5146,0.0406779,0.1274534,0.021196388,0.023438371,40042.92,118237.1,22.7,0.0117915
Bartholomew,71435,Indiana,IN,0.0601151,0.3571522,0.0734901,0.09478,0.5393,0.0399518,0.0975141,0.026065654,0.024749773,39627.14,140364.9,22,0.0056646
Benton,9421,Indiana,IN,0.0592972,0.2862959,0.0550949,0.05341,0.64008,0.0340628,-0.0779996,0.028765524,0.034603545,33876.61,99975,13,0.0064749
Blackford,14048,Indiana,IN,0.0020377,0.2733201,0.0870949,0.07299,0.6875,0.0548428,-0.0977521,0.027050114,0.02398918,31113.58,78513.7,10.3,0.0045317
Boone,46107,Indiana,IN,0.0093854,0.416255,0.051683,0.1605,0.50808,0.0276412,0.2650771,0.047454833,0.033552389,45780,174756.3,27.6,0.0054872
Brown,14957,Indiana,IN,0.0098297,0.3147597,0.0888316,0.06503,0.62143,0.0388688,0.2084512,0.038443538,0.041519021,37158.25,152628.5,18.5,0.0019389
Carroll,20165,Indiana,IN,0.0995559,0.2599785,0.0679881,0.04515,0.65217,0.0418332,0.0224622,0.037738656,0.031936524,37043.38,116237.6,12.9,0.0071907
Cass,40930,Indiana,IN,0.1084319,0.3218893,0.0757278,0.08507,0.60326,0.0486131,-0.0001466,0.017273394,0.024407525,35298.2,95309.5,12,0.006108
Clark,96472,Indiana,IN,0.0978027,0.3401836,0.081129,0.06764,0.58841,0.0434949,0.0859317,0.044935318,0.039679907,35678.08,119836.7,14.3,0.012076
Clay,26556,Indiana,IN,0.0139548,0.3037481,0.0868315,0.06019,0.63781,0.0540603,0.0681361,0.030388613,0.030237988,31841.49,96775.8,12.8,0.0055355
Clinton,33866,Indiana,IN,0.1446811,0.280845,0.0858385,0.0615,0.61973,0.0397255,0.0735774,0.018248391,0.024213075,33630.02,113305,10.1,0.0069686
Crawford,10743,Indiana,IN,0.009209,0.3003327,0.1682366,0.04873,0.6308,0.0543933,0.0939919,0.033510193,0.035278786,29672.31,86111.8,8.4,0.0057712
Daviess,29820,Indiana,IN,0.0789095,0.4138637,0.1379192,0.14763,0.5802,0.0377007,0.0712746,0.011770624,0.014822267,31891.44,94376.4,9.7,0.006841
Dearborn,46109,Indiana,IN,0.0570943,0.2901851,0.06608,0.06849,0.6003,0.0382454,0.3446385,0.041141643,0.034505194,37733.14,160759.8,15.4,0.0056822
Decatur,24555,Indiana,IN,0.0172864,0.2791131,0.0928926,0.05969,0.68083,0.0317266,0.0299484,0.029810629,0.02748931,35226.05,115171.2,11.5,0.0069232
DeKalb,40285,Indiana,IN,0.0080042,0.3202811,0.0587613,0.14889,0.62783,0.0487624,0.1987443,0.03341194,0.032493484,36558.22,117304,12.4,0.0060817
Delaware,118769,Indiana,IN,0.2238811,0.4042311,0.1509363,0.09789,0.53418,0.0473853,-0.076353,0.017344593,0.024029839,33924.22,100508.2,20.4,0.0058184
Dubois,39674,Indiana,IN,0.1001722,0.3078141,0.052637,0.12359,0.64228,0.0287994,0.158771,0.018072289,0.020239956,38385.6,123569.1,14.5,0.0077129
Elkhart,182791,Indiana,IN,0.1574602,0.4447665,0.0783979,0.19635,0.60115,0.04598,0.3310347,0.026987106,0.02342019,37882.33,130767.3,15.5,0.0064281
Fayette,25588,Indiana,IN,0.0350305,0.3150214,0.0792119,0.05486,0.6,0.0669514,-0.0949349,0.020830077,0.024777239,35413.16,104640.5,7.8,0.0074254
Floyd,70823,Indiana,IN,0.0877612,0.380136,0.0874869,0.0994,0.51205,0.0397248,0.157825,0.046524434,0.045832569,40420.32,139031.9,20.4,0.0055208
Fountain,17954,Indiana,IN,0.0265369,0.28733,0.0849596,0.076,0.66551,0.0447329,-0.056691,0.031469311,0.036537819,34467.72,92243.6,10.1,0.0067394
Franklin,22151,Indiana,IN,0.0088719,0.3043052,0.0710502,0.08348,0.66796,0.0437034,0.1294616,0.036431764,0.029389192,35581.04,133433.3,12.5,0.0061417
Fulton,20511,Indiana,IN,0.0699392,0.2996229,0.0756984,0.07271,0.6681,0.0567932,0.0608223,0.03368924,0.032860416,34608.58,102641,10.3,0.0066306
Gibson,32500,Indiana,IN,0.0743774,0.2801486,0.0820224,0.05514,0.63889,0.0392077,-0.0197853,0.022892308,0.023446154,34700.83,99575.1,12.4,0.0067077
Grant,73403,Indiana,IN,0.1403408,0.3892095,0.1177854,0.09405,0.55183,0.0586149,-0.0930511,0.01345994,0.018269008,33221.91,91310.5,14.1,0.0053813
Greene,33157,Indiana,IN,0.0071742,0.3107582,0.1097704,0.04218,0.59302,0.0568932,0.090117,0.029345236,0.02976747,31422.52,89044.4,10.5,0.0064843
Hamilton,182740,Indiana,IN,0.0275636,0.3236722,0.0292656,0.13878,0.33568,0.0240616,1.227803,0.085750246,0.051275036,61445.89,221677.9,48.9,0.0036555
Hancock,55391,Indiana,IN,0.0089822,0.2730117,0.0296509,0.06583,0.4934,0.0291542,0.2606341,0.066418732,0.040331462,45786.62,172890.1,22.2,0.0040259
Harrison,34325,Indiana,IN,0.0110273,0.3032624,0.0638248,0.05476,0.62438,0.0407237,0.2584323,0.037232338,0.030123817,35624.6,127568.1,13.1,0.0044283
Hendricks,104093,Indiana,IN,0.0831651,0.2710071,0.0364032,0.09329,0.47732,0.0262774,0.4912183,0.070811678,0.044921368,41267.02,177688.9,23.1,0.0067055
Henry,48508,Indiana,IN,0.0435951,0.3583211,0.0782446,0.08289,0.56501,0.0511393,-0.0905205,0.023377587,0.024511421,36568.48,112105.3,11.7,0.0018966
Howard,84964,Indiana,IN,0.1248652,0.3404413,0.0948889,0.07887,0.45865,0.0561621,-0.0222335,0.022915588,0.021856316,41271.85,118637,18.1,0.0056495
Huntington,38075,Indiana,IN,0.0059606,0.2871643,0.055466,0.08457,0.63636,0.0444326,0.0696427,0.023138542,0.024241628,36539.35,108772.8,14.2,0.0024688
Jackson,41335,Indiana,IN,0.0669443,0.3407995,0.0845126,0.09305,0.62217,0.0406689,0.1317526,0.025111891,0.025619935,34382.46,116637.5,11.5,0.0043789
Jasper,30043,Indiana,IN,0.0152227,0.2696367,0.0665076,0.06633,0.6554,0.0472662,0.1493993,0.036114902,0.029724062,35588.39,140898.1,13,0.0059248
Jay,21806,Indiana,IN,0.0294622,0.2751548,0.0908668,0.07252,0.68932,0.0555505,-0.0616636,0.020086215,0.024947262,32311.69,83312.5,9.9,0.0046465
Jefferson,31705,Indiana,IN,0.0212937,0.3506622,0.0959713,0.07878,0.61787,0.0419602,0.0422762,0.020943069,0.019996846,31603.79,114371.4,16.4,0.0064974
Jennings,27554,Indiana,IN,0.0101754,0.2848318,0.0923162,0.05082,0.64027,0.0468683,0.2056533,0.033534151,0.037163388,31540.38,109172.7,8.4,0.0080932
Johnson,115209,Indiana,IN,0.0485556,0.3370667,0.0562854,0.10233,0.5021,0.0273579,0.4915717,0.06372766,0.050933521,41744.37,163292.5,23.1,0.0081817
Knox,39256,Indiana,IN,0.0680483,0.3896244,0.1604922,0.09056,0.58453,0.0369725,-0.0617142,0.013603016,0.015335235,29080.4,84778.8,14.4,0.0037447
Kosciusko,74057,Indiana,IN,0.036456,0.4037706,0.0642851,0.19694,0.61742,0.0411454,0.243506,0.026952213,0.027181765,37049.77,127301.5,14.9,0.0040951
Lagrange,34909,Indiana,IN,0.0765764,0.3614336,0.0770564,0.14464,0.68212,0.0471761,0.3663014,0.028961013,0.030192787,32421.41,133033.4,8.9,0.0057865
Lake,484564,Indiana,IN,0.4365137,0.3908954,0.1221986,0.10546,0.52333,0.0483273,-0.0734294,0.031756383,0.029331523,36950.59,129967.5,16.2,0.0076915
LaPorte,110106,Indiana,IN,0.1973975,0.3315954,0.0869944,0.07446,0.57434,0.0477871,0.0135687,0.020725483,0.01721977,34268.13,124635.5,14,0.0073475
Lawrence,45922,Indiana,IN,0.0168404,0.3184373,0.0984386,0.06427,0.58242,0.0677586,0.08123,0.01970733,0.019903314,32957.23,100508.2,10.7,0.0030269
Madison,133358,Indiana,IN,0.2222791,0.3922177,0.0933642,0.12123,0.53219,0.0447116,-0.0429035,0.02146103,0.022780786,36899.4,108772.8,14.4,0.0056083
Marion,860454,Indiana,IN,0.2764641,0.513245,0.114039,0.1485,0.48093,0.0372899,0.124434,0.036476093,0.043933784,39307.93,131967,25.4,0.0117194
Marshall,45128,Indiana,IN,0.1068463,0.3220775,0.0676548,0.10425,0.65675,0.0422386,0.1525476,0.029006382,0.026989895,35444.34,117437.3,14.9,0.0066034
Martin,10369,Indiana,IN,0.0069225,0.332938,0.112207,0.0412,0.55474,0.0460641,-0.0574493,0.020252676,0.025074742,31982.37,85578.6,8.8,0.0039541
Miami,36082,Indiana,IN,0.0827891,0.314096,0.0799221,0.0694,0.60027,0.0515986,-0.0938724,0.02294773,0.030680118,32574.59,94776.3,10.4,0.0067901
Monroe,120563,Indiana,IN,0.0584466,0.4178046,0.1892256,0.11654,0.52989,0.0369372,0.2204586,0.031228486,0.03339333,28796.62,150762.3,39.6,0.003691
Montgomery,37629,Indiana,IN,0.0609996,0.2932854,0.083237,0.06746,0.64932,0.0366762,0.059942,0.022110606,0.020941295,35611.89,118370.4,14.7,0.0082383
Morgan,66689,Indiana,IN,0.0066666,0.307308,0.0664354,0.0842,0.57649,0.032755,0.2825054,0.04474501,0.03871703,37577.53,154894.6,12.6,0.0053832
Newton,14566,Indiana,IN,0.0134182,0.3127545,0.0693775,0.11155,0.66075,0.0421953,-0.0187281,0.044143897,0.036798023,32687.28,116637.5,9.6,0.0028148
Noble,46275,Indiana,IN,0.1837884,0.263614,0.078897,0.0676,0.69016,0.055005,0.3056175,0.031896272,0.033733117,33809.93,118103.8,11.1,0.0063749
Ohio,5623,Indiana,IN,0.0132317,0.2186028,0.0714286,0.02572,0.68394,0.0364183,0.0995307,0.051396052,0.044815935,36538.26,129434.3,11.6,0.0042682
Orange,19306,Indiana,IN,0.0414664,0.4410472,0.1236097,0.18328,0.62884,0.0679622,0.0336778,0.026157671,0.022790842,32000.93,84645.5,10.2,0.0058013
Owen,21786,Indiana,IN,0.0060813,0.3389193,0.0936071,0.09007,0.65306,0.0448793,0.375292,0.044386303,0.045166621,31574.48,112771.8,9.2,0.0057835
Parke,17241,Indiana,IN,0.0632636,0.3270555,0.1145522,0.04645,0.59937,0.0452124,0.0530784,0.025578563,0.030160664,30625.95,86511.7,11.6,0.0058001
Perry,18899,Indiana,IN,0.0931664,0.299799,0.0939139,0.0701,0.6671,0.0522656,-0.0231056,0.015715117,0.018942801,30202.47,94909.6,9.6,0.0079369
Pike,12837,Indiana,IN,0.0151383,0.2830503,0.0804961,0.04397,0.64185,0.0380967,-0.0466394,0.025629041,0.030848329,30326.04,79046.9,8.4,0.0063099
Porter,146798,Indiana,IN,0.0385361,0.2893028,0.0594783,0.11472,0.51724,0.0376708,0.2251953,0.046928432,0.032445946,42690.27,169291,22.6,0.0050273
Posey,27061,Indiana,IN,0.0653021,0.2973518,0.0737169,0.05382,0.54654,0.0340495,0.0244946,0.028158605,0.026976091,36676.23,119703.4,14.8,0.0040649
Pulaski,13755,Indiana,IN,0.0132352,0.3057034,0.0829534,0.04566,0.64094,0.0463235,0.0374868,0.03220647,0.033515085,32176.88,96642.5,10.3,0.0023991
Putnam,36019,Indiana,IN,0.1054935,0.3078824,0.0797363,0.06276,0.61743,0.0369623,0.2350924,0.038729559,0.032788251,28902.58,125701.9,13.1,0.0145479
Randolph,27401,Indiana,IN,0.0574917,0.2848267,0.1114116,0.04633,0.67112,0.0521815,-0.086542,0.028502609,0.029487975,32719.63,86111.8,9.9,0.0022627
Ripley,26523,Indiana,IN,0.0209596,0.3435554,0.0748034,0.12646,0.61716,0.0341192,0.0870973,0.036345813,0.031067376,34031.19,126501.7,11.5,0.0048863
Rush,18261,Indiana,IN,0.044227,0.303955,0.0727385,0.0715,0.64439,0.036157,-0.0685064,0.029242648,0.029461694,34513.55,109705.9,10.3,0.0054762
St Joseph,265559,Indiana,IN,0.2223475,0.4584488,0.1037368,0.13212,0.51367,0.0449134,0.0990907,0.022337786,0.02685279,36597.23,114238.1,23.6,0.0087137
Scott,22960,Indiana,IN,0.0128051,0.506045,0.1309445,0.2875,0.63704,0.0493052,0.1242777,0.034712544,0.030052265,29339.87,102507.7,8.8,0.0096254
Shelby,43445,Indiana,IN,0.053243,0.3090724,0.0755447,0.06376,0.61257,0.0361974,0.089202,0.031004719,0.034687536,37879.45,131433.8,12.7,0.0059846
Spencer,20391,Indiana,IN,0.0435293,0.2417747,0.0692755,0.04953,0.70485,0.043676,0.0531997,0.031043107,0.029375705,33754.11,113438.3,13,0.0057869
Starke,23556,Indiana,IN,0.016948,0.36914,0.1105983,0.067,0.57813,0.0581699,0.0708733,0.038588895,0.029843777,31117.91,106640,8.4,0.0076838
Steuben,33214,Indiana,IN,0.0367524,0.3422134,0.0672831,0.10666,0.65146,0.052002,0.3450231,0.030950804,0.028271211,37455.48,141564.6,15.5,0.0091528
Sullivan,21751,Indiana,IN,0.2269341,0.3211792,0.1093259,0.04308,0.57503,0.0540336,0.0305112,0.019861156,0.023401223,27078.78,78513.7,9.4,0.0045515
Switzerland,9065,Indiana,IN,0.007619,0.2844537,0.1393424,0.04563,0.613,0.0321881,0.2673004,0.030998345,0.029895201,32986.16,104507.2,7.6,0.0058467
Tippecanoe,148955,Indiana,IN,0.1086053,0.3467546,0.1541223,0.08554,0.51353,0.0342368,0.2239322,0.032083515,0.03279514,30899.01,149562.6,33.2,0.0077742
Tipton,16577,Indiana,IN,0.0066902,0.3159217,0.0514953,0.12383,0.54518,0.0480848,-0.0143885,0.029740001,0.035410509,40888.26,117703.9,12.4,0.0024744
Union,7349,Indiana,IN,0.0046058,0.2253115,0.0965831,0.05085,0.72368,0.0439502,0.0712828,0.036195401,0.040821881,36861.89,110105.8,11.1,0.0058511
Vanderburgh,171922,Indiana,IN,0.1887524,0.5025488,0.1115953,0.18812,0.51489,0.0378742,0.0263081,0.025244006,0.027681158,37940.55,109839.2,19.3,0.0112493
Vermillion,16788,Indiana,IN,0.0073312,0.3309739,0.0946537,0.05761,0.6129,0.0521309,-0.0790499,0.029783179,0.0320467,34901.49,79313.5,11.2,0.0054801
Vigo,105848,Indiana,IN,0.1335897,0.4415868,0.1408097,0.11632,0.54524,0.0498885,-0.0581661,0.019528002,0.024497393,31158.09,96642.5,21.4,0.0082477
Wabash,34960,Indiana,IN,0.0160013,0.2735813,0.0693719,0.06587,0.65103,0.0504727,-0.0458515,0.017906179,0.022740275,33786.76,104507.2,13.7,0.0041762
Warren,8419,Indiana,IN,0.0002947,0.2908674,0.0653697,0.07526,0.63519,0.0321663,-0.0620544,0.037534149,0.030288633,34722.43,98775.3,14,0.0058202
Warrick,52383,Indiana,IN,0.0350509,0.3423498,0.0532665,0.11502,0.55198,0.0340882,0.2630323,0.044613711,0.034992269,40173.34,139165.2,21.8,0.0041617
Washington,27223,Indiana,IN,0.0142217,0.3191614,0.1060499,0.07386,0.63905,0.0536068,0.2412457,0.030011387,0.030782794,30770.74,103307.5,10.2,0.004555
Wayne,71097,Indiana,IN,0.1106525,0.4303905,0.1135987,0.12395,0.57212,0.0508738,-0.0652265,0.015120188,0.019635146,33367.19,107039.9,13.7,0.0140372
Wells,27600,Indiana,IN,0.0283284,0.2808524,0.0587604,0.08476,0.64286,0.0384563,0.0865714,0.028152174,0.026884058,36864.16,117170.7,14.3,0.0043116
White,25267,Indiana,IN,0.0602984,0.2809874,0.0699152,0.04926,0.65622,0.0472388,0.0586584,0.026239759,0.03241382,34867.13,114904.6,10.5,0.0060553
Whitley,30707,Indiana,IN,0.0052062,0.2494483,0.0491326,0.06917,0.63815,0.0444856,0.1713523,0.037971798,0.030970137,38796.66,127968,13.3,0.005178
Adair,8243,Iowa,IA,0.0122685,0.3947536,0.0764721,0.18264,0.66452,0.0272688,-0.133137,0.017954628,0.024263011,35823.31,79046.9,11.2,0.0008492
Adams,4482,Iowa,IA,0.0108674,0.4431899,0.0928863,0.18501,0.66298,0.0420642,-0.2179375,0.015618028,0.015618028,31999.72,61984.5,12,0.0011156
Allamakee,14675,Iowa,IA,0.1538305,0.2776472,0.0957395,0.05928,0.68085,0.0397273,-0.0286603,0.013696763,0.016967632,33105.21,90777.3,14.4,0.002862
Appanoose,13721,Iowa,IA,0.0370661,0.3492764,0.1454343,0.09936,0.63396,0.0512506,-0.115402,0.008964361,0.012681292,29317.78,60518.2,12.2,0.0051017
Audubon,6830,Iowa,IA,0.012919,0.3322812,0.0773056,0.06888,0.64368,0.0320315,-0.2020096,0.010102489,0.012445095,38447.65,64917.1,12.3,0.0019034
Benton,25308,Iowa,IA,0.0117258,0.2501514,0.0610754,0.04786,0.66733,0.0306399,0.070151,0.034534535,0.030267109,36865.18,110239.1,13.9,0.0005137
Black Hawk,128012,Iowa,IA,0.2421303,0.3949263,0.1312239,0.10837,0.52222,0.0338703,-0.0721146,0.018404525,0.022083867,34009.79,102641,23,0.0096475
Boone,26224,Iowa,IA,0.012915,0.2420584,0.0758206,0.05316,0.65972,0.0273097,0.0015277,0.02535845,0.02459579,37805.9,99841.7,18.8,0.0020973
Bremer,23325,Iowa,IA,0.0394344,0.2696084,0.0508909,0.08816,0.63965,0.0305617,-0.0602337,0.026881029,0.024480172,35462.87,117304,21.5,0.0015005
Buchanan,21093,Iowa,IA,0.0130277,0.2975717,0.0940618,0.06783,0.65101,0.03867,-0.0789083,0.022282274,0.023183047,36962.73,98508.7,12.7,0.0073484
Buena Vista,20411,Iowa,IA,0.1231909,0.3382465,0.1049552,0.09935,0.68042,0.0262148,-0.0174738,0.0136691,0.021116065,31021.72,86511.7,18.7,0.0059282
Butler,15305,Iowa,IA,0.0127425,0.2268299,0.0801096,0.04301,0.71429,0.0432426,-0.1337446,0.024893826,0.020320157,34437.49,82912.6,12.4,0.0001307
Calhoun,11115,Iowa,IA,0.0544725,0.2399608,0.100659,0.04592,0.69623,0.0324748,-0.1792202,0.018893387,0.017453891,33773.96,72915.1,15.4,0.0018893
Carroll,21421,Iowa,IA,0.0251975,0.28801,0.0646028,0.072,0.71282,0.0251273,-0.0666638,0.012791186,0.013258018,37943.93,101174.7,16,0.0024275
Cass,14684,Iowa,IA,0.0134422,0.3008726,0.1105318,0.07374,0.66071,0.0391688,-0.1327664,0.013415963,0.014846091,34243.96,79313.5,16.6,0.0038818
Cedar,18187,Iowa,IA,0.0114311,0.2493619,0.0553689,0.03981,0.66569,0.0279408,-0.0240408,0.035739814,0.03073624,36785.55,112771.8,16.3,0.0023093
Cerro Gordo,46447,Iowa,IA,0.022839,0.3679502,0.0854629,0.09798,0.61876,0.0339636,-0.0414999,0.014920232,0.019053976,37046.36,100508.2,20.3,0.0122936
Cherokee,13035,Iowa,IA,0.0260345,0.2639531,0.0726696,0.05269,0.73356,0.0293227,-0.1972534,0.014345992,0.014959724,36043.78,76380.9,15.2,0.0042961
Chickasaw,13095,Iowa,IA,0.0288125,0.3443628,0.0826677,0.16472,0.70681,0.0616296,-0.1517134,0.01382207,0.020618557,36373.12,94909.6,12.2,0.0003818
Clarke,9133,Iowa,IA,0.0370821,0.2428132,0.0854081,0.05168,0.70411,0.0400798,0.060497,0.029672616,0.026278331,32496.82,86245.1,12.1,0.0027373
